order_date,order_year,order_month,order_hour,time_of_day,date_id
2019-03-28,2019,3,12,Afternoon,2474
2019-03-27,2019,3,21,Evening,2475
2019-03-31,2019,3,16,Afternoon,2476
2019-03-03,2019,3,20,Evening,2477
2019-03-08,2019,3,15,Afternoon,2478
2019-03-08,2019,3,11,Morning,2479
2019-03-04,2019,3,6,Morning,2480
2019-03-26,2019,3,15,Afternoon,2481
2019-03-21,2019,3,13,Afternoon,2482
2019-03-30,2019,3,15,Afternoon,2483
2019-03-03,2019,3,14,Afternoon,2484
2019-03-11,2019,3,8,Morning,2485
2019-03-15,2019,3,20,Evening,2486
2019-03-25,2019,3,19,Evening,2487
2019-03-29,2019,3,21,Evening,2488
2019-03-27,2019,3,0,Night,2489
2019-03-20,2019,3,23,Evening,2490
2019-03-08,2019,3,17,Afternoon,2491
2019-03-10,2019,3,12,Afternoon,2492
2019-03-18,2019,3,21,Evening,2493
2019-03-11,2019,3,11,Morning,2494
2019-03-10,2019,3,17,Afternoon,2495
2019-03-22,2019,3,12,Afternoon,2496
2019-03-12,2019,3,7,Morning,2497
2019-03-12,2019,3,15,Afternoon,2498
2019-03-19,2019,3,14,Afternoon,2499
2019-03-29,2019,3,0,Night,2500
2019-03-10,2019,3,14,Afternoon,2501
2019-03-21,2019,3,23,Evening,2502
2019-03-19,2019,3,19,Evening,2503
2019-03-13,2019,3,12,Afternoon,2504
2019-03-25,2019,3,23,Evening,2505
2019-03-03,2019,3,8,Morning,2506
2019-03-20,2019,3,12,Afternoon,2507
2019-03-10,2019,3,10,Morning,2508
2019-03-18,2019,3,10,Morning,2509
2019-03-16,2019,3,16,Afternoon,2510
2019-03-13,2019,3,9,Morning,2511
2019-03-17,2019,3,13,Afternoon,2512
2019-03-19,2019,3,8,Morning,2513
2019-03-02,2019,3,2,Night,2514
2019-03-25,2019,3,17,Afternoon,2515
2019-03-01,2019,3,11,Morning,2516
2019-03-09,2019,3,20,Evening,2517
2019-03-09,2019,3,23,Evening,2518
2019-03-09,2019,3,0,Night,2519
2019-03-29,2019,3,14,Afternoon,2520
2019-03-13,2019,3,16,Afternoon,2521
2019-03-10,2019,3,7,Morning,2522
2019-03-20,2019,3,2,Night,2523
2019-03-26,2019,3,9,Morning,2524
2019-03-13,2019,3,7,Morning,2525
2019-03-02,2019,3,23,Evening,2526
2019-03-14,2019,3,14,Afternoon,2527
2019-03-28,2019,3,15,Afternoon,2528
2019-03-03,2019,3,12,Afternoon,2529
2019-03-16,2019,3,18,Evening,2530
2019-03-02,2019,3,17,Afternoon,2531
2019-03-14,2019,3,11,Morning,2532
2019-03-23,2019,3,19,Evening,2533
2019-03-08,2019,3,14,Afternoon,2534
2019-03-28,2019,3,14,Afternoon,2535
2019-03-09,2019,3,18,Evening,2536
2019-03-31,2019,3,20,Evening,2537
2019-03-02,2019,3,6,Morning,2538
2019-03-22,2019,3,20,Evening,2539
2019-03-22,2019,3,13,Afternoon,2540
2019-03-06,2019,3,6,Morning,2541
2019-03-28,2019,3,9,Morning,2542
2019-03-04,2019,3,15,Afternoon,2543
2019-03-13,2019,3,2,Night,2544
2019-03-08,2019,3,0,Night,2545
2019-03-15,2019,3,8,Morning,2546
2019-03-12,2019,3,18,Evening,2547
2019-03-01,2019,3,23,Evening,2548
2019-03-01,2019,3,10,Morning,2549
2019-03-26,2019,3,16,Afternoon,2550
2019-03-16,2019,3,14,Afternoon,2551
2019-03-11,2019,3,23,Evening,2552
2019-03-07,2019,3,18,Evening,2553
2019-03-01,2019,3,20,Evening,2554
2019-03-31,2019,3,17,Afternoon,2555
2019-03-07,2019,3,10,Morning,2556
2019-03-03,2019,3,9,Morning,2557
2019-03-28,2019,3,8,Morning,2558
2019-03-04,2019,3,16,Afternoon,2559
2019-03-13,2019,3,23,Evening,2560
2019-03-09,2019,3,6,Morning,2561
2019-03-22,2019,3,14,Afternoon,2562
2019-03-03,2019,3,11,Morning,2563
2019-03-20,2019,3,7,Morning,2564
2019-03-03,2019,3,19,Evening,2565
2019-03-22,2019,3,17,Afternoon,2566
2019-03-13,2019,3,17,Afternoon,2567
2019-03-29,2019,3,20,Evening,2568
2019-03-07,2019,3,13,Afternoon,2569
2019-03-07,2019,3,21,Evening,2570
2019-03-13,2019,3,22,Evening,2571
2019-03-15,2019,3,12,Afternoon,2572
2019-03-26,2019,3,21,Evening,2573
2019-03-02,2019,3,22,Evening,2574
2019-03-30,2019,3,7,Morning,2575
2019-03-13,2019,3,15,Afternoon,2576
2019-03-29,2019,3,8,Morning,2577
2019-03-14,2019,3,23,Evening,2578
2019-03-19,2019,3,23,Evening,2579
2019-03-04,2019,3,14,Afternoon,2580
2019-03-27,2019,3,1,Night,2581
2019-03-23,2019,3,8,Morning,2582
2019-03-20,2019,3,16,Afternoon,2583
2019-03-19,2019,3,15,Afternoon,2584
2019-03-27,2019,3,22,Evening,2585
2019-03-29,2019,3,11,Morning,2586
2019-03-22,2019,3,18,Evening,2587
2019-03-12,2019,3,23,Evening,2588
2019-03-24,2019,3,14,Afternoon,2589
2019-03-31,2019,3,23,Evening,2590
2019-03-24,2019,3,8,Morning,2591
2019-03-24,2019,3,20,Evening,2592
2019-03-27,2019,3,4,Night,2593
2019-03-19,2019,3,12,Afternoon,2594
2019-03-18,2019,3,23,Evening,2595
2019-03-14,2019,3,18,Evening,2596
2019-03-27,2019,3,5,Night,2597
2019-03-23,2019,3,9,Morning,2598
2019-03-17,2019,3,17,Afternoon,2599
2019-03-11,2019,3,10,Morning,2600
2019-03-16,2019,3,8,Morning,2601
2019-03-30,2019,3,21,Evening,2602
2019-03-24,2019,3,18,Evening,2603
2019-03-07,2019,3,7,Morning,2604
2019-03-24,2019,3,5,Night,2605
2019-03-01,2019,3,17,Afternoon,2606
2019-03-11,2019,3,17,Afternoon,2607
2019-03-06,2019,3,16,Afternoon,2608
2019-03-25,2019,3,15,Afternoon,2609
2019-03-29,2019,3,18,Evening,2610
2019-03-17,2019,3,2,Night,2611
2019-03-30,2019,3,14,Afternoon,2612
2019-03-22,2019,3,1,Night,2613
2019-03-06,2019,3,15,Afternoon,2614
2019-03-10,2019,3,20,Evening,2615
2019-03-14,2019,3,21,Evening,2616
2019-03-27,2019,3,16,Afternoon,2617
2019-03-22,2019,3,21,Evening,2618
2019-03-18,2019,3,15,Afternoon,2619
2019-03-21,2019,3,19,Evening,2620
2019-03-19,2019,3,20,Evening,2621
2019-03-06,2019,3,14,Afternoon,2622
2019-03-07,2019,3,19,Evening,2623
2019-03-21,2019,3,15,Afternoon,2624
2019-03-23,2019,3,11,Morning,2625
2019-03-09,2019,3,9,Morning,2626
2019-03-02,2019,3,5,Night,2627
2019-03-16,2019,3,22,Evening,2628
2019-03-25,2019,3,5,Night,2629
2019-03-22,2019,3,6,Morning,2630
2019-03-15,2019,3,13,Afternoon,2631
2019-03-18,2019,3,17,Afternoon,2632
2019-03-23,2019,3,15,Afternoon,2633
2019-03-06,2019,3,8,Morning,2634
2019-03-28,2019,3,3,Night,2635
2019-03-11,2019,3,1,Night,2636
2019-03-14,2019,3,13,Afternoon,2637
2019-03-21,2019,3,7,Morning,2638
2019-03-13,2019,3,3,Night,2639
2019-03-21,2019,3,5,Night,2640
2019-03-07,2019,3,3,Night,2641
2019-03-04,2019,3,21,Evening,2642
2019-03-03,2019,3,16,Afternoon,2643
2019-03-30,2019,3,22,Evening,2644
2019-03-17,2019,3,1,Night,2645
2019-03-27,2019,3,23,Evening,2646
2019-03-10,2019,3,6,Morning,2647
2019-03-21,2019,3,17,Afternoon,2648
2019-03-26,2019,3,1,Night,2649
2019-03-05,2019,3,13,Afternoon,2650
2019-03-22,2019,3,2,Night,2651
2019-03-02,2019,3,10,Morning,2652
2019-03-17,2019,3,11,Morning,2653
2019-03-17,2019,3,8,Morning,2654
2019-03-17,2019,3,3,Night,2655
2019-03-17,2019,3,4,Night,2656
2019-03-14,2019,3,15,Afternoon,2657
2019-03-14,2019,3,22,Evening,2658
2019-03-25,2019,3,14,Afternoon,2659
2019-03-22,2019,3,7,Morning,2660
2019-03-05,2019,3,16,Afternoon,2661
2019-03-12,2019,3,1,Night,2662
2019-03-18,2019,3,16,Afternoon,2663
2019-03-01,2019,3,13,Afternoon,2664
2019-03-07,2019,3,1,Night,2665
2019-03-06,2019,3,22,Evening,2666
2019-03-31,2019,3,9,Morning,2667
2019-03-25,2019,3,16,Afternoon,2668
2019-03-07,2019,3,2,Night,2669
2019-03-12,2019,3,3,Night,2670
2019-03-05,2019,3,21,Evening,2671
2019-03-31,2019,3,15,Afternoon,2672
2019-03-21,2019,3,6,Morning,2673
2019-03-09,2019,3,7,Morning,2674
2019-03-21,2019,3,0,Night,2675
2019-03-07,2019,3,17,Afternoon,2676
2019-03-28,2019,3,5,Night,2677
2019-03-21,2019,3,4,Night,2678
2019-03-31,2019,3,7,Morning,2679
2019-03-16,2019,3,17,Afternoon,2680
2019-03-08,2019,3,10,Morning,2681
2019-03-11,2019,3,21,Evening,2682
2019-03-05,2019,3,4,Night,2683
2019-03-16,2019,3,21,Evening,2684
2019-03-20,2019,3,1,Night,2685
2019-03-02,2019,3,0,Night,2686
2019-03-14,2019,3,19,Evening,2687
2019-03-29,2019,3,17,Afternoon,2688
2019-03-18,2019,3,6,Morning,2689
2019-03-20,2019,3,5,Night,2690
2019-03-04,2019,3,1,Night,2691
2019-03-08,2019,3,23,Evening,2692
2019-03-26,2019,3,6,Morning,2693
2019-03-31,2019,3,1,Night,2694
2019-03-15,2019,3,7,Morning,2695
2019-03-19,2019,3,16,Afternoon,2696
2019-03-27,2019,3,14,Afternoon,2697
2019-03-18,2019,3,22,Evening,2698
2019-03-04,2019,3,10,Morning,2699
2019-03-31,2019,3,6,Morning,2700
2019-03-01,2019,3,8,Morning,2701
2019-03-19,2019,3,7,Morning,2702
2019-03-30,2019,3,3,Night,2703
2019-03-27,2019,3,2,Night,2704
2019-03-19,2019,3,18,Evening,2705
2019-03-31,2019,3,8,Morning,2706
2019-03-10,2019,3,8,Morning,2707
2019-03-08,2019,3,9,Morning,2708
2019-03-05,2019,3,1,Night,2709
2019-03-26,2019,3,4,Night,2710
2019-03-14,2019,3,8,Morning,2711
2019-03-29,2019,3,7,Morning,2712
2019-03-24,2019,3,2,Night,2713
2019-03-15,2019,3,1,Night,2714
2019-03-14,2019,3,12,Afternoon,2715
2019-03-05,2019,3,6,Morning,2716
2019-03-21,2019,3,16,Afternoon,2717
2019-03-02,2019,3,9,Morning,2718
2019-03-29,2019,3,23,Evening,2719
2019-03-06,2019,3,3,Night,2720
2019-03-11,2019,3,3,Night,2721
2019-03-16,2019,3,1,Night,2722
2019-03-23,2019,3,6,Morning,2723
2019-03-03,2019,3,23,Evening,2724
2019-03-29,2019,3,16,Afternoon,2725
2019-03-15,2019,3,15,Afternoon,2726
2019-03-25,2019,3,3,Night,2727
2019-03-01,2019,3,7,Morning,2728
2019-03-07,2019,3,0,Night,2729
2019-03-11,2019,3,15,Afternoon,2730
2019-03-03,2019,3,22,Evening,2731
2019-03-18,2019,3,18,Evening,2732
2019-03-28,2019,3,19,Evening,2733
2019-03-31,2019,3,22,Evening,2734
2019-03-25,2019,3,0,Night,2735
2019-03-17,2019,3,21,Evening,2736
2019-03-31,2019,3,0,Night,2737
2019-03-15,2019,3,22,Evening,2738
2019-03-07,2019,3,6,Morning,2739
2019-03-09,2019,3,15,Afternoon,2740
2019-03-21,2019,3,11,Morning,2741
2019-03-29,2019,3,5,Night,2742
2019-03-28,2019,3,7,Morning,2743
2019-03-18,2019,3,3,Night,2744
2019-03-11,2019,3,0,Night,2745
2019-03-13,2019,3,0,Night,2746
2019-03-21,2019,3,22,Evening,2747
2019-03-31,2019,3,5,Night,2748
2019-03-19,2019,3,0,Night,2749
2019-03-04,2019,3,3,Night,2750
2019-03-26,2019,3,7,Morning,2751
2019-03-11,2019,3,7,Morning,2752
2019-03-16,2019,3,6,Morning,2753
2019-03-12,2019,3,22,Evening,2754
2019-03-24,2019,3,16,Afternoon,2755
2019-03-03,2019,3,3,Night,2756
2019-03-23,2019,3,3,Night,2757
2019-03-22,2019,3,4,Night,2758
2019-03-27,2019,3,7,Morning,2759
2019-03-26,2019,3,2,Night,2760
2019-03-06,2019,3,0,Night,2761
2019-03-13,2019,3,6,Morning,2762
2019-03-04,2019,3,7,Morning,2763
2019-03-06,2019,3,9,Morning,2764
2019-03-21,2019,3,1,Night,2765
2019-03-18,2019,3,0,Night,2766
2019-03-24,2019,3,0,Night,2767
2019-03-25,2019,3,1,Night,2768
2019-03-27,2019,3,6,Morning,2769
2019-03-19,2019,3,2,Night,2770
2019-03-05,2019,3,7,Morning,2771
2019-03-06,2019,3,7,Morning,2772
2019-03-06,2019,3,5,Night,2773
2019-03-02,2019,3,3,Night,2774
2019-04-01,2019,4,0,Night,2775
2019-03-17,2019,3,0,Night,2776
2019-03-16,2019,3,0,Night,2777
2019-03-31,2019,3,2,Night,2778
2019-03-17,2019,3,7,Morning,2779
2019-03-16,2019,3,2,Night,2780
2019-03-09,2019,3,4,Night,2781
2019-03-14,2019,3,7,Morning,2782
2019-03-19,2019,3,1,Night,2783
2019-03-06,2019,3,2,Night,2784
2019-03-27,2019,3,3,Night,2785
2019-03-03,2019,3,4,Night,2786
2019-03-28,2019,3,6,Morning,2787
2019-03-14,2019,3,0,Night,2788
2019-03-12,2019,3,2,Night,2789
2019-03-02,2019,3,4,Night,2790
2019-03-07,2019,3,4,Night,2791
2019-03-14,2019,3,3,Night,2792
2019-03-11,2019,3,5,Night,2793
2019-03-08,2019,3,4,Night,2794
2019-03-27,2019,3,15,Afternoon,2795
2019-04-01,2019,4,2,Night,2796
2019-03-08,2019,3,7,Morning,2797
2019-03-21,2019,3,2,Night,2798
2019-03-16,2019,3,23,Evening,2799
2019-03-19,2019,3,3,Night,2800
2019-03-08,2019,3,1,Night,2801
2019-03-12,2019,3,4,Night,2802
2019-03-25,2019,3,8,Morning,2803
2019-03-28,2019,3,1,Night,2804
2019-03-12,2019,3,6,Morning,2805
2019-03-06,2019,3,1,Night,2806
2019-03-15,2019,3,2,Night,2807
2019-03-29,2019,3,1,Night,2808
2019-03-15,2019,3,3,Night,2809
2019-03-09,2019,3,3,Night,2810
2019-03-19,2019,3,6,Morning,2811
2019-03-24,2019,3,1,Night,2812
2019-03-01,2019,3,6,Morning,2813
2019-03-03,2019,3,6,Morning,2814
2019-03-13,2019,3,4,Night,2815
2019-03-04,2019,3,5,Night,2816
2019-03-11,2019,3,2,Night,2817
2019-03-30,2019,3,6,Morning,2818
2019-03-15,2019,3,4,Night,2819
2019-03-22,2019,3,3,Night,2820
2019-03-10,2019,3,1,Night,2821
2019-03-30,2019,3,5,Night,2822
2019-03-28,2019,3,0,Night,2823
2019-03-22,2019,3,5,Night,2824
2019-03-18,2019,3,7,Morning,2825
2019-03-11,2019,3,4,Night,2826
2019-03-02,2019,3,1,Night,2827
2019-03-18,2019,3,5,Night,2828
2019-03-29,2019,3,2,Night,2829
2019-03-24,2019,3,4,Night,2830
2019-03-16,2019,3,5,Night,2831
2019-03-06,2019,3,4,Night,2832
2019-03-04,2019,3,2,Night,2833
2019-03-29,2019,3,3,Night,2834
2019-03-13,2019,3,1,Night,2835
2019-03-15,2019,3,0,Night,2836
2019-03-05,2019,3,3,Night,2837
2019-03-08,2019,3,5,Night,2838
2019-03-05,2019,3,2,Night,2839
2019-03-08,2019,3,2,Night,2840
2019-03-09,2019,3,2,Night,2841
2019-03-10,2019,3,2,Night,2842
2019-03-05,2019,3,5,Night,2843
2019-03-01,2019,3,4,Night,2844
2019-03-26,2019,3,5,Night,2845
2019-03-07,2019,3,5,Night,2846
2019-03-30,2019,3,4,Night,2847
2019-03-14,2019,3,5,Night,2848
2019-03-14,2019,3,4,Night,2849
2019-03-28,2019,3,4,Night,2850
2019-03-23,2019,3,1,Night,2851
2019-03-25,2019,3,2,Night,2852
2019-03-16,2019,3,4,Night,2853
2019-03-19,2019,3,5,Night,2854
2019-03-18,2019,3,2,Night,2855
2019-03-20,2019,3,3,Night,2856
2019-03-23,2019,3,4,Night,2857
2019-03-25,2019,3,4,Night,2858
2019-03-16,2019,3,3,Night,2859
2019-03-10,2019,3,4,Night,2860
2019-03-31,2019,3,3,Night,2861
2019-03-12,2019,3,5,Night,2862
2019-03-23,2019,3,5,Night,2863
2019-08-31,2019,8,22,Evening,2864
2019-08-15,2019,8,15,Afternoon,2865
2019-08-06,2019,8,14,Afternoon,2866
2019-08-29,2019,8,20,Evening,2867
2019-08-15,2019,8,19,Evening,2868
2019-08-02,2019,8,23,Evening,2869
2019-08-04,2019,8,19,Evening,2870
2019-08-13,2019,8,7,Morning,2871
2019-08-25,2019,8,20,Evening,2872
2019-08-07,2019,8,15,Afternoon,2873
2019-08-09,2019,8,19,Evening,2874
2019-08-26,2019,8,20,Evening,2875
2019-08-19,2019,8,12,Afternoon,2876
2019-08-31,2019,8,15,Afternoon,2877
2019-08-09,2019,8,16,Afternoon,2878
2019-08-23,2019,8,19,Evening,2879
2019-08-23,2019,8,12,Afternoon,2880
2019-08-08,2019,8,16,Afternoon,2881
2019-08-21,2019,8,10,Morning,2882
2019-08-08,2019,8,12,Afternoon,2883
2019-08-23,2019,8,7,Morning,2884
2019-08-20,2019,8,13,Afternoon,2885
2019-08-12,2019,8,21,Evening,2886
2019-08-14,2019,8,23,Evening,2887
2019-08-21,2019,8,0,Night,2888
2019-08-25,2019,8,23,Evening,2889
2019-08-07,2019,8,13,Afternoon,2890
2019-08-20,2019,8,21,Evening,2891
2019-08-09,2019,8,8,Morning,2892
2019-08-06,2019,8,10,Morning,2893
2019-08-23,2019,8,11,Morning,2894
2019-08-08,2019,8,6,Morning,2895
2019-08-11,2019,8,8,Morning,2896
2019-08-11,2019,8,22,Evening,2897
2019-08-14,2019,8,14,Afternoon,2898
2019-08-27,2019,8,14,Afternoon,2899
2019-08-04,2019,8,9,Morning,2900
2019-08-04,2019,8,2,Night,2901
2019-08-28,2019,8,17,Afternoon,2902
2019-08-30,2019,8,7,Morning,2903
2019-08-05,2019,8,20,Evening,2904
2019-08-30,2019,8,9,Morning,2905
2019-08-17,2019,8,20,Evening,2906
2019-08-11,2019,8,12,Afternoon,2907
2019-08-10,2019,8,13,Afternoon,2908
2019-08-05,2019,8,12,Afternoon,2909
2019-08-24,2019,8,16,Afternoon,2910
2019-08-02,2019,8,12,Afternoon,2911
2019-08-07,2019,8,12,Afternoon,2912
2019-08-01,2019,8,18,Evening,2913
2019-08-21,2019,8,1,Night,2914
2019-08-24,2019,8,20,Evening,2915
2019-08-29,2019,8,9,Morning,2916
2019-08-19,2019,8,8,Morning,2917
2019-08-10,2019,8,11,Morning,2918
2019-08-09,2019,8,9,Morning,2919
2019-08-02,2019,8,10,Morning,2920
2019-08-29,2019,8,12,Afternoon,2921
2019-08-09,2019,8,13,Afternoon,2922
2019-08-08,2019,8,10,Morning,2923
2019-08-14,2019,8,16,Afternoon,2924
2019-08-18,2019,8,22,Evening,2925
2019-08-03,2019,8,17,Afternoon,2926
2019-08-24,2019,8,8,Morning,2927
2019-08-30,2019,8,15,Afternoon,2928
2019-08-31,2019,8,12,Afternoon,2929
2019-08-12,2019,8,7,Morning,2930
2019-08-11,2019,8,1,Night,2931
2019-08-27,2019,8,12,Afternoon,2932
2019-08-09,2019,8,20,Evening,2933
2019-08-17,2019,8,21,Evening,2934
2019-08-13,2019,8,9,Morning,2935
2019-08-02,2019,8,15,Afternoon,2936
2019-08-19,2019,8,16,Afternoon,2937
2019-08-30,2019,8,20,Evening,2938
2019-08-25,2019,8,8,Morning,2939
2019-08-03,2019,8,9,Morning,2940
2019-08-27,2019,8,21,Evening,2941
2019-08-18,2019,8,19,Evening,2942
2019-08-13,2019,8,10,Morning,2943
2019-08-19,2019,8,13,Afternoon,2944
2019-08-31,2019,8,18,Evening,2945
2019-08-07,2019,8,19,Evening,2946
2019-08-18,2019,8,13,Afternoon,2947
2019-08-29,2019,8,17,Afternoon,2948
2019-08-19,2019,8,21,Evening,2949
2019-08-16,2019,8,14,Afternoon,2950
2019-08-22,2019,8,15,Afternoon,2951
2019-08-24,2019,8,10,Morning,2952
2019-08-19,2019,8,17,Afternoon,2953
2019-08-27,2019,8,10,Morning,2954
2019-08-25,2019,8,13,Afternoon,2955
2019-08-13,2019,8,8,Morning,2956
2019-08-07,2019,8,18,Evening,2957
2019-08-18,2019,8,5,Night,2958
2019-08-20,2019,8,20,Evening,2959
2019-08-13,2019,8,15,Afternoon,2960
2019-08-06,2019,8,8,Morning,2961
2019-08-25,2019,8,2,Night,2962
2019-08-29,2019,8,13,Afternoon,2963
2019-08-29,2019,8,22,Evening,2964
2019-08-18,2019,8,18,Evening,2965
2019-08-19,2019,8,6,Morning,2966
2019-08-15,2019,8,16,Afternoon,2967
2019-08-04,2019,8,10,Morning,2968
2019-08-22,2019,8,19,Evening,2969
2019-08-21,2019,8,12,Afternoon,2970
2019-08-21,2019,8,21,Evening,2971
2019-08-06,2019,8,17,Afternoon,2972
2019-08-22,2019,8,14,Afternoon,2973
2019-08-12,2019,8,12,Afternoon,2974
2019-08-05,2019,8,17,Afternoon,2975
2019-08-13,2019,8,18,Evening,2976
2019-08-16,2019,8,18,Evening,2977
2019-08-01,2019,8,12,Afternoon,2978
2019-08-21,2019,8,15,Afternoon,2979
2019-08-24,2019,8,0,Night,2980
2019-08-25,2019,8,12,Afternoon,2981
2019-08-06,2019,8,23,Evening,2982
2019-08-23,2019,8,16,Afternoon,2983
2019-08-06,2019,8,2,Night,2984
2019-08-27,2019,8,20,Evening,2985
2019-08-01,2019,8,20,Evening,2986
2019-08-04,2019,8,16,Afternoon,2987
2019-08-25,2019,8,19,Evening,2988
2019-08-04,2019,8,15,Afternoon,2989
2019-08-14,2019,8,19,Evening,2990
2019-08-13,2019,8,20,Evening,2991
2019-08-04,2019,8,17,Afternoon,2992
2019-08-24,2019,8,9,Morning,2993
2019-08-04,2019,8,23,Evening,2994
2019-08-07,2019,8,11,Morning,2995
2019-08-25,2019,8,10,Morning,2996
2019-08-22,2019,8,6,Morning,2997
2019-08-24,2019,8,6,Morning,2998
2019-08-06,2019,8,12,Afternoon,2999
2019-08-30,2019,8,21,Evening,3000
2019-08-11,2019,8,23,Evening,3001
2019-08-16,2019,8,8,Morning,3002
2019-08-10,2019,8,23,Evening,3003
2019-08-24,2019,8,2,Night,3004
2019-08-09,2019,8,21,Evening,3005
2019-08-06,2019,8,9,Morning,3006
2019-08-10,2019,8,0,Night,3007
2019-08-29,2019,8,10,Morning,3008
2019-08-21,2019,8,20,Evening,3009
2019-08-16,2019,8,0,Night,3010
2019-08-28,2019,8,20,Evening,3011
2019-08-28,2019,8,10,Morning,3012
2019-08-30,2019,8,13,Afternoon,3013
2019-08-06,2019,8,19,Evening,3014
2019-08-10,2019,8,17,Afternoon,3015
2019-08-05,2019,8,10,Morning,3016
2019-08-27,2019,8,18,Evening,3017
2019-08-04,2019,8,18,Evening,3018
2019-08-31,2019,8,0,Night,3019
2019-08-29,2019,8,0,Night,3020
2019-08-20,2019,8,10,Morning,3021
2019-08-22,2019,8,0,Night,3022
2019-08-14,2019,8,5,Night,3023
2019-08-28,2019,8,12,Afternoon,3024
2019-08-31,2019,8,16,Afternoon,3025
2019-08-22,2019,8,10,Morning,3026
2019-08-01,2019,8,19,Evening,3027
2019-08-26,2019,8,13,Afternoon,3028
2019-08-02,2019,8,21,Evening,3029
2019-08-19,2019,8,19,Evening,3030
2019-08-08,2019,8,15,Afternoon,3031
2019-08-29,2019,8,23,Evening,3032
2019-08-30,2019,8,19,Evening,3033
2019-08-26,2019,8,17,Afternoon,3034
2019-08-02,2019,8,22,Evening,3035
2019-08-26,2019,8,11,Morning,3036
2019-08-10,2019,8,1,Night,3037
2019-08-14,2019,8,20,Evening,3038
2019-08-08,2019,8,7,Morning,3039
2019-08-14,2019,8,21,Evening,3040
2019-08-10,2019,8,14,Afternoon,3041
2019-08-05,2019,8,22,Evening,3042
2019-08-09,2019,8,14,Afternoon,3043
2019-08-27,2019,8,19,Evening,3044
2019-08-13,2019,8,5,Night,3045
2019-08-15,2019,8,12,Afternoon,3046
2019-08-21,2019,8,22,Evening,3047
2019-08-31,2019,8,10,Morning,3048
2019-08-01,2019,8,16,Afternoon,3049
2019-08-11,2019,8,0,Night,3050
2019-08-03,2019,8,21,Evening,3051
2019-08-14,2019,8,22,Evening,3052
2019-08-21,2019,8,14,Afternoon,3053
2019-08-26,2019,8,18,Evening,3054
2019-08-02,2019,8,9,Morning,3055
2019-08-27,2019,8,1,Night,3056
2019-08-15,2019,8,5,Night,3057
2019-08-24,2019,8,18,Evening,3058
2019-08-01,2019,8,9,Morning,3059
2019-08-17,2019,8,3,Night,3060
2019-08-27,2019,8,16,Afternoon,3061
2019-08-13,2019,8,22,Evening,3062
2019-08-17,2019,8,11,Morning,3063
2019-08-31,2019,8,7,Morning,3064
2019-08-24,2019,8,13,Afternoon,3065
2019-08-10,2019,8,12,Afternoon,3066
2019-08-12,2019,8,9,Morning,3067
2019-08-27,2019,8,15,Afternoon,3068
2019-08-29,2019,8,16,Afternoon,3069
2019-08-08,2019,8,21,Evening,3070
2019-08-25,2019,8,21,Evening,3071
2019-08-19,2019,8,9,Morning,3072
2019-08-22,2019,8,8,Morning,3073
2019-08-11,2019,8,15,Afternoon,3074
2019-08-04,2019,8,7,Morning,3075
2019-08-19,2019,8,20,Evening,3076
2019-08-20,2019,8,11,Morning,3077
2019-08-16,2019,8,17,Afternoon,3078
2019-08-06,2019,8,18,Evening,3079
2019-08-12,2019,8,17,Afternoon,3080
2019-08-28,2019,8,23,Evening,3081
2019-08-03,2019,8,19,Evening,3082
2019-08-22,2019,8,9,Morning,3083
2019-08-16,2019,8,12,Afternoon,3084
2019-08-30,2019,8,10,Morning,3085
2019-08-18,2019,8,8,Morning,3086
2019-08-19,2019,8,23,Evening,3087
2019-08-12,2019,8,0,Night,3088
2019-08-28,2019,8,18,Evening,3089
2019-08-12,2019,8,22,Evening,3090
2019-08-02,2019,8,16,Afternoon,3091
2019-08-03,2019,8,13,Afternoon,3092
2019-08-26,2019,8,15,Afternoon,3093
2019-08-10,2019,8,15,Afternoon,3094
2019-08-21,2019,8,18,Evening,3095
2019-08-08,2019,8,19,Evening,3096
2019-08-05,2019,8,18,Evening,3097
2019-08-31,2019,8,9,Morning,3098
2019-08-05,2019,8,13,Afternoon,3099
2019-08-10,2019,8,10,Morning,3100
2019-08-15,2019,8,18,Evening,3101
2019-08-15,2019,8,20,Evening,3102
2019-08-07,2019,8,17,Afternoon,3103
2019-08-05,2019,8,21,Evening,3104
2019-08-23,2019,8,20,Evening,3105
2019-08-15,2019,8,13,Afternoon,3106
2019-08-13,2019,8,1,Night,3107
2019-08-17,2019,8,15,Afternoon,3108
2019-08-15,2019,8,10,Morning,3109
2019-08-26,2019,8,19,Evening,3110
2019-08-05,2019,8,11,Morning,3111
2019-08-09,2019,8,11,Morning,3112
2019-08-14,2019,8,15,Afternoon,3113
2019-08-14,2019,8,6,Morning,3114
2019-08-20,2019,8,23,Evening,3115
2019-08-02,2019,8,14,Afternoon,3116
2019-08-12,2019,8,13,Afternoon,3117
2019-08-18,2019,8,0,Night,3118
2019-08-21,2019,8,11,Morning,3119
2019-08-01,2019,8,7,Morning,3120
2019-08-20,2019,8,3,Night,3121
2019-08-02,2019,8,20,Evening,3122
2019-08-03,2019,8,16,Afternoon,3123
2019-08-31,2019,8,6,Morning,3124
2019-08-30,2019,8,14,Afternoon,3125
2019-08-02,2019,8,11,Morning,3126
2019-08-01,2019,8,22,Evening,3127
2019-08-29,2019,8,6,Morning,3128
2019-08-26,2019,8,8,Morning,3129
2019-08-16,2019,8,11,Morning,3130
